OrderPK,ProductPK,Quantity,TotalPrice,LoyaltyPointsUsed,date,BRAND,BRAND_DESC,Category,month,week,customer.INDIVIDUAL_ID
"9510918062125","8796161998849",1,11.99,0,"12/17/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5528801273"
"9471432884269","8796218916865",1,11.99,0,"11/21/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539162305"
"9471980077101","8796218916865",1,11.99,0,"11/21/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5528482354"
"9436212265005","8796219080705",1,11.99,0,"10/10/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5933658499"
"9470660313133","8796219080705",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538917959"
"9509880004653","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533179451"
"9435438546989","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537387328"
"9476935843885","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532872943"
"9434529759277","8796219080705",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5933657133"
"9476828364845","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530283296"
"9476267540525","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534881750"
"9512565768237","8804350656513",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5907555966"
"9476043964461","8796161998849",1,11.99,0,"11/25/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5538616716"
"9472663191597","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529131799"
"9476954456109","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5530210593"
"9429158461485","8804350656513",1,11.99,0,"10/1/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5817814439"
"9510960660525","8796161998849",1,11.99,0,"12/17/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5534937939"
"9480405188653","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539089729"
"9472115605549","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5924115489"
"9480009809965","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539120859"
"9480588460077","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527649189"
"9471789989933","8796218916865",1,11.99,0,"11/22/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5538265615"
"9506996781101","8804350656513",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529345836"
"9510844760109","8796218916865",1,11.99,0,"12/17/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5530261624"
"9471854182445","8804350656513",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529341581"
"9470835720237","8804350656513",1,11.99,0,"11/20/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533169177"
"9459697025069","8796161998849",1,11.99,0,"11/7/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539745919"
"9475256090669","8796219080705",1,11.99,0,"11/24/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531211200"
"9476576968749","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529467726"
"9480171782189","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531242668"
"9476529553453","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538516969"
"9513031761965","8796218163201",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538348489"
"9460040007725","8796218916865",1,11.99,0,"11/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5529334492"
"9435446804525","8796218916865",1,11.99,0,"10/7/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5539450848"
"9510736822317","8796218916865",1,11.99,0,"12/17/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5531226128"
"9510388531245","8804350656513",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532166832"
"9512602435629","8804350656513",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528282706"
"9472693469229","8796161998849",1,11.99,0,"11/22/2016","NOO                           ","Newmans Own Organic           ","Coffee                        ",1,1,"5539262752"
"9471518605357","8796219080705",1,11.99,0,"11/21/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533166326"
"9473986560045","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538499593"
"9436030894125","8796219080705",1,11.99,0,"10/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534095143"
"9465863667757","8796219080705",1,11.99,0,"11/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5532906767"
"9434533134381","8796219080705",1,11.99,0,"10/6/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5528364078"
"9508646191149","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538632279"
"9435595079725","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538417895"
"9508422549549","8796219080705",1,11.99,0,"12/15/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538312561"
"9509946851373","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5531259334"
"9500311814189","8796219080705",1,11.99,0,"12/8/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5537652556"
"9476231299117","8796218916865",1,11.99,0,"11/25/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5530233260"
"9435749154861","8804350656513",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5533005451"
"9507240476717","8796219080705",1,11.99,0,"12/14/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539691651"
"9510161416237","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5823593606"
"9505825816621","8796219080705",1,11.99,0,"12/13/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538854176"
"9511093076013","8796219080705",1,11.99,0,"12/17/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539024817"
"9476193288237","8796219080705",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5536168186"
"9472953810989","8796219080705",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534100504"
"9435780087853","8796219080705",1,11.99,0,"10/7/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5527687809"
"9474282684461","8804350656513",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538423295"
"9476979687469","8804350656513",1,11.99,0,"11/25/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539085997"
"9512670036013","8804350656513",1,11.99,0,"12/18/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5538242408"
"9475211526189","8796218916865",1,11.99,0,"11/24/2016","FLGR                          ","Folgers                       ","Coffee                        ",1,1,"5528370394"
"9472891191341","8804350656513",1,11.99,0,"11/22/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5526340734"
"9480248033325","8796219080705",1,11.99,0,"11/26/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5534128386"
"9509366792237","8796219080705",1,11.99,0,"12/16/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5539427237"
"9473836777517","8796219080705",1,11.99,0,"11/23/2016","GMCR                          ","Green Mountain Coffee Roasters","Coffee                        ",1,1,"5529346076"
